operator,operating_country,depature,arrival,route,depart_time,arrive_time,duration_min,distance_km,speed_km_per_hour, price_eur ,intercity_or_international, price_per_km 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,9:08:00 PM,11:08:00 PM,120,221.177,110.5885, $29.00 ,International, $0.13 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,6:08:00 AM,8:08:00 AM,120,221.177,110.5885, $49.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,7:08:00 AM,9:08:00 AM,120,221.177,110.5885, $89.00 ,International, $0.40 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,8:08:00 AM,10:08:00 AM,120,221.177,110.5885, $49.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,9:08:00 AM,11:08:00 AM,120,221.177,110.5885, $89.00 ,International, $0.40 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,10:08:00 AM,12:08:00 PM,120,221.177,110.5885, $61.00 ,International, $0.28 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,11:08:00 AM,1:08:00 PM,120,221.177,110.5885, $75.00 ,International, $0.34 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,12:08:00 PM,2:08:00 PM,120,221.177,110.5885, $49.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,1:08:00 PM,3:08:00 PM,120,221.177,110.5885, $61.00 ,International, $0.28 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,2:08:00 PM,4:08:00 PM,120,221.177,110.5885, $49.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,3:08:00 PM,5:08:00 PM,120,221.177,110.5885, $75.00 ,International, $0.34 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,4:08:00 PM,6:08:00 PM,120,221.177,110.5885, $89.00 ,International, $0.40 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,5:08:00 PM,7:08:00 PM,120,221.177,110.5885, $61.00 ,International, $0.28 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,6:08:00 PM,8:08:00 PM,120,221.177,110.5885, $89.00 ,International, $0.40 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,6:45:00 PM,8:38:00 PM,113,221.177,117.439115, $29.00 ,International, $0.13 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,7:08:00 PM,9:08:00 PM,120,221.177,110.5885, $49.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Amsterdam,Brussels,Amsterdam-Brussels,8:08:00 PM,10:08:00 PM,120,221.177,110.5885, $49.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,6:58:00 AM,8:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,7:58:00 AM,9:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,8:58:00 AM,10:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,9:58:00 AM,11:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,9:58:00 AM,11:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,11:58:00 AM,1:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,1:58:00 PM,3:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,1:58:00 PM,3:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,2:58:00 PM,4:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,3:28:00 PM,4:38:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,3:58:00 PM,5:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,4:58:00 PM,6:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,5:58:00 PM,7:06:00 PM,68,158.128,139.5247059, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,7:28:00 PM,8:38:00 PM,70,158.128,135.5382857, $35.00 ,International, $0.22 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,7:58:00 PM,9:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,9:58:00 PM,11:08:00 PM,70,158.128,135.5382857, $29.00 ,International, $0.18 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,6:58:00 AM,8:08:00 AM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,6:58:00 AM,8:08:00 AM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,7:58:00 AM,9:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,8:58:00 AM,10:08:00 AM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,9:58:00 AM,11:08:00 AM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,10:58:00 AM,12:08:00 PM,70,158.128,135.5382857, $53.00 ,International, $0.34 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,11:58:00 AM,1:08:00 PM,70,158.128,135.5382857, $64.00 ,International, $0.40 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,12:58:00 PM,2:08:00 PM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,1:58:00 PM,3:08:00 PM,70,158.128,135.5382857, $53.00 ,International, $0.34 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,2:58:00 PM,4:08:00 PM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,3:58:00 PM,5:08:00 PM,70,158.128,135.5382857, $64.00 ,International, $0.40 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,4:58:00 PM,6:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,5:58:00 PM,7:08:00 PM,70,158.128,135.5382857, $53.00 ,International, $0.34 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,6:58:00 PM,8:08:00 PM,70,158.128,135.5382857, $77.00 ,International, $0.49 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,7:28:00 PM,8:38:00 PM,70,158.128,135.5382857, $29.00 ,International, $0.18 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,7:58:00 PM,9:08:00 PM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Rotterdam,Brussels,Rotterdam-Brussels,8:58:00 PM,10:08:00 PM,70,158.128,135.5382857, $46.00 ,International, $0.29 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,9:25:00 AM,11:15:00 AM,110,221.096,120.5978182, $69.00 ,International, $0.31 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,11:25:00 AM,1:15:00 PM,110,221.096,120.5978182, $69.00 ,International, $0.31 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,1:25:00 PM,3:15:00 PM,110,221.096,120.5978182, $69.00 ,International, $0.31 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,5:25:00 PM,7:15:00 PM,110,221.096,120.5978182, $69.00 ,International, $0.31 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,7:25:00 PM,9:15:00 PM,110,221.096,120.5978182, $69.00 ,International, $0.31 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,11:25:00 AM,1:15:00 PM,110,221.096,120.5978182, $85.00 ,International, $0.38 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Brussels,Cologne,Brussels-Cologne,5:25:00 PM,7:15:00 PM,110,221.096,120.5978182, $85.00 ,International, $0.38 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Antwerp,Amsterdam,Antwerp-Amsterdam,6:28:00 AM,7:53:00 AM,85,171.757,121.2402353, $29.00 ,International, $0.17 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Antwerp,Amsterdam,Antwerp-Amsterdam,8:30:00 AM,9:53:00 AM,83,171.757,124.1616867, $79.00 ,International, $0.46 
Eurostar,"UK, France, Belgium, Netherlands, Germany",Antwerp,Amsterdam,Antwerp-Amsterdam,9:30:00 AM,10:53:00 AM,83,171.757,124.1616867, $79.00 ,International, $0.46 
